movieId,title,rating,imdbId,tmdbId,content
6234,Equus (1977),3.5,75995,37258.0,Drama Mystery 
6235,Europa Europa (Hitlerjunge Salomon) (1990),4.33,99776,8996.0,Drama War Holocaust World War II
6237,"Glenn Miller Story, The (1953)",4.0,47030,17729.0,Drama 
6238,Green Card (1990),2.83,99699,12157.0,Comedy Drama Romance immigrants
6239,Journey to the Center of the Earth (1959),2.75,52948,11571.0,Adventure Children Sci-Fi 
6241,Pauline at the Beach (Pauline à la Plage) (1983),4.0,86087,10293.0,Comedy Drama Romance 
6242,Ringu (Ring) (1998),3.45,178868,2671.0,Horror Mystery Thriller television
6244,Salaam Bombay! (1988),3.5,96028,45129.0,Drama In Netflix queue
6245,Sweet Charity (1969),3.5,65054,42618.0,Comedy Drama Musical Romance prostitution
6246,Talent for the Game (1991),4.0,103036,41164.0,Drama 
6249,Boat Trip (2003),2.38,285462,9557.0,Comedy 
6250,Dreamcatcher (2003),2.64,285531,6171.0,Drama Horror Sci-Fi Thriller 
6251,Piglet's Big Movie (2003),2.0,323642,13691.0,Animation Children 
6252,View from the Top (2003),2.38,264150,11523.0,Comedy Romance 
6254,"Awful Truth, The (1937)",4.75,28597,14675.0,Comedy Romance screwball
6263,Basic (2003),3.75,264395,10782.0,Drama Thriller War 
6264,"Core, The (2003)",2.38,298814,9341.0,Action Drama Sci-Fi Thriller 
6265,Head of State (2003),2.25,325537,9776.0,Comedy 
6266,What a Girl Wants (2003),3.06,286788,10735.0,Comedy Drama Romance 
6267,Assassination Tango (2002),2.0,283897,16425.0,Drama Thriller 
6268,Raising Victor Vargas (2002),3.75,316188,25461.0,Comedy Drama Romance adolescence
6269,Stevie (2002),4.25,334416,51927.0,Documentary Big Brothers
6270,Akira Kurosawa's Dreams (Dreams) (1990),4.33,100998,12516.0,Drama Fantasy 
6271,Day for Night (La Nuit Américaine) (1973),2.0,70460,1675.0,Comedy Drama Romance 
6273,In a Lonely Place (1950),3.5,42593,17057.0,Drama Film-Noir Mystery Romance L.A.
6279,"Good Thief, The (2002)",4.0,281820,6016.0,Crime Drama 
6280,"Man Apart, A (2003)",2.25,266465,8409.0,Action Crime Drama Thriller 
6281,Phone Booth (2002),3.14,183649,1817.0,Drama Thriller crime
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),3.9,275277,11299.0,Action Animation Sci-Fi Thriller amazing artwork anime sci-fi
6285,Levity (2003),4.0,304328,21052.0,Drama 
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",3.88,311519,7294.0,Comedy Crime Drama amnesia
6287,Anger Management (2003),3.06,305224,9506.0,Comedy 
6288,Better Luck Tomorrow (2002),3.88,280477,14290.0,Crime Drama gangs
6289,Ghosts of the Abyss (2003),3.5,297144,24982.0,Documentary IMAX Titanic
6290,House of 1000 Corpses (2003),2.71,251736,2662.0,Horror Rob Zombie
6291,Lilya 4-Ever (Lilja 4-ever) (2002),3.5,300140,12093.0,Crime Drama Depressing melancholy prostitution sad
6294,Bulletproof Monk (2003),2.41,245803,11817.0,Action Adventure Sci-Fi 
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),2.0,323572,24621.0,Comedy 
6296,"Mighty Wind, A (2003)",3.75,310281,13370.0,Comedy Musical mockumentary
6297,Holes (2003),3.42,311289,8326.0,Adventure Children Comedy Mystery children
6298,Malibu's Most Wanted (2003),2.67,328099,13411.0,Comedy Crime 
6299,"Winged Migration (Peuple migrateur, Le) (2001)",3.5,301727,11516.0,Documentary birds
6300,Flickering Lights (Blinkende lygter) (2000),4.5,236027,10180.0,Action Comedy Crime 
6301,Straw Dogs (1971),4.0,67800,994.0,Drama Thriller 
6302,Beginning of the End (1957),1.0,50177,66918.0,Sci-Fi 
6303,"Andromeda Strain, The (1971)",3.62,66769,10514.0,Mystery Sci-Fi 
6305,Fahrenheit 451 (1966),3.6,60390,1714.0,Drama Sci-Fi Ray Bradbury
6306,I Am Trying to Break Your Heart (2002),4.17,327920,14308.0,Documentary 
6308,Legal Eagles (1986),2.62,91396,9930.0,Comedy Crime Romance lawyers
6310,Memories of Me (1988),2.5,95613,107569.0,Comedy Drama 
6313,Sibling Rivalry (1990),2.5,100611,108553.0,Comedy 
6314,Undercover Blues (1993),2.0,108442,12661.0,Comedy Crime 
6315,Wildcats (1986),1.83,92214,29355.0,Comedy 
6316,"Wiz, The (1978)",2.0,78504,24961.0,Adventure Children Comedy Fantasy Musical 
6319,"My Father the Hero (Mon père, ce héros.) (1991)",2.17,102465,20978.0,Comedy Drama 
6320,Scenes from a Mall (1991),1.5,102849,47762.0,Comedy 
6322,Confidence (2003),2.83,310910,10743.0,Crime Thriller 
6323,Identity (2003),3.68,309698,2832.0,Crime Horror Mystery Thriller John Cusack
6324,It Runs in the Family (2003),2.5,311110,31459.0,Comedy Drama 
6327,"Decade Under the Influence, A (2003)",3.5,342275,38868.0,Documentary 1970s movies
6329,Manic (2001),3.0,252684,15098.0,Drama 
6330,People I Know (2002),3.0,274711,11458.0,Crime Drama 
6331,Spellbound (2002),3.92,334405,16636.0,Documentary spelling bee
6332,"Lizzie McGuire Movie, The (2003)",3.0,306841,18736.0,Children Comedy Romance 
6333,X2: X-Men United (2003),3.72,290334,36658.0,Action Adventure Sci-Fi Thriller Jean Grey Magneto Rogue Wolverine superhero
6334,Blue Car (2002),3.5,290145,46989.0,Drama teachers
6335,"Dancer Upstairs, The (2002)",3.83,118926,20689.0,Crime Drama Thriller 
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),3.0,317226,13438.0,Drama 
6337,Owning Mahowny (2003),3.5,285861,15394.0,Crime Drama Thriller gambling
6338,Daddy Day Care (2003),2.33,317303,10708.0,Children Comedy 
6339,"Man on the Train (Homme du train, L') (2002)",3.88,301414,22016.0,Comedy Drama trains
6341,"Shape of Things, The (2003)",3.25,308878,22958.0,Drama art
6342,"Trip, The (2002)",2.0,250067,15850.0,Comedy Drama Romance 
6344,101 Reykjavik (101 Reykjavík) (2000),3.5,237993,10989.0,Comedy Drama Romance 
6345,"Chorus Line, A (1985)",4.67,88915,1816.0,Comedy Drama Musical 
6347,Beat Street (1984),1.0,86946,17667.0,Drama Musical 
6348,Breakin' 2: Electric Boogaloo (1984),1.67,86999,17464.0,Musical 
6349,Breakin' (1984),2.0,86998,15259.0,Drama Musical 
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.06,92067,10515.0,Action Adventure Animation Children Fantasy Sci-Fi anime
6357,High Society (1956),3.0,49314,11424.0,Comedy Musical Romance 
6358,Kiss Me Kate (1953),3.5,45963,34857.0,Comedy Musical Romance 
6365,"Matrix Reloaded, The (2003)",3.35,234215,604.0,Action Adventure Sci-Fi Thriller IMAX 
6367,Down with Love (2003),2.9,309530,10720.0,Comedy Romance Ewan McGregor Renee Zellweger retro
6368,Cinemania (2002),4.0,281724,51230.0,Documentary movies
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",4.0,283900,1555.0,Comedy Drama Romance 
6371,Pokémon Heroes (2003),0.5,347791,33875.0,Animation Children 
6373,Bruce Almighty (2003),3.32,315327,310.0,Comedy Drama Fantasy Romance classic religion
6374,"In-Laws, The (2003)",2.17,314786,5146.0,Comedy 
6375,Gigantic (A Tale of Two Johns) (2002),4.0,304081,30055.0,Documentary In Netflix queue They Might Be Giants
6376,Respiro (2002),3.5,286516,12544.0,Comedy Drama 
6377,Finding Nemo (2003),3.96,266543,12.0,Adventure Animation Children Comedy Disney fish heartwarming
6378,"Italian Job, The (2003)",3.62,317740,9654.0,Action Crime heist
6379,Wrong Turn (2003),3.0,295700,9902.0,Horror Thriller 
6380,Capturing the Friedmans (2003),3.93,342172,2260.0,Documentary child abuse
6382,Together (Han ni Zai Yiki) (2002),3.0,332639,18385.0,Drama 
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2.61,322259,584.0,Action Crime Thriller 
6385,Whale Rider (2002),3.75,298228,1088.0,Drama Girl Power
6386,Nevada Smith (1966),4.0,60748,5921.0,Western 
6387,Once a Thief (Zong heng si hai) (1991),3.67,101020,47423.0,Action Comedy Crime Thriller 
6390,Silk Stockings (1957),3.5,50972,43239.0,Musical Ninotchka remake
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",3.5,69895,29425.0,Action Drama Horror Sci-Fi Thriller 
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),3.5,307197,51391.0,Documentary crime documentary
6402,Siam Sunset (1999),5.0,178022,50285.0,Comedy 
6405,Treasure Island (1950),3.25,43067,6646.0,Adventure Children 
6407,"Walk, Don't Run (1966)",2.0,61170,38720.0,Comedy Romance Olympics Tokyo
6408,Animals are Beautiful People (1974),5.0,71143,147729.0,Comedy Documentary 
6410,Car Wash (1976),3.75,74281,15462.0,Comedy 
6412,Destry Rides Again (1939),3.75,31225,43828.0,Comedy Western 
6415,Intervista (1987),4.0,93267,47715.0,Comedy Drama 
6417,Live Wire (1992),4.0,104743,12629.0,Action 
6422,Shenandoah (1965),4.0,59711,21027.0,Drama War Western Civil War
6424,Oscar (1991),1.0,102603,11890.0,Comedy Crime Mystery Romance 
6425,"6th Man, The (Sixth Man, The) (1997)",1.5,120142,36807.0,Comedy 
6427,"Railway Children, The (1970)",4.0,66279,37662.0,Children Drama 
6428,Two Mules for Sister Sara (1970),3.0,65134,11916.0,Comedy War Western 
6429,Winchester '73 (1950),4.0,43137,14551.0,Western 
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",3.33,19760,26317.0,Documentary 
6434,"Objective, Burma! (1945)",3.0,37954,43490.0,War 
6436,This Boy's Life (1993),3.33,108330,8092.0,Drama 
6440,Barton Fink (1991),4.04,101410,290.0,Drama Thriller movie business
6442,Belle époque (1992),5.0,103791,2470.0,Comedy Romance 
6448,"Flight of the Phoenix, The (1965)",4.0,59183,10243.0,Action Adventure Drama 
6449,From the Terrace (1960),3.0,53841,42541.0,Drama 
6452,"Long, Hot Summer, The (1958)",4.0,51878,40085.0,Drama In Netflix queue
6453,Man of Aran (1934),3.5,25456,47684.0,Documentary 
6454,Music Box (1989),3.5,100211,2263.0,Drama Nazis
6460,"Trial, The (Procès, Le) (1962)",4.9,57427,3009.0,Drama 
6461,"Unforgiven, The (1960)",3.83,54428,6643.0,Drama Western 
6464,Good Burger (1997),2.0,119215,14817.0,Children Comedy 
6465,Jubilee (1977),3.0,76240,41426.0,Drama 
6466,Mississippi Masala (1991),3.5,102456,41791.0,Drama Romance In Netflix queue
6476,Shattered (1991),3.0,102900,2071.0,Mystery Thriller 
6477,"Song of Bernadette, The (1943)",3.0,36377,43516.0,Drama 
6480,Thoroughly Modern Millie (1967),3.0,62362,32489.0,Comedy Musical 
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),1.95,329028,10152.0,Comedy 
6483,From Justin to Kelly (2003),0.83,339034,31246.0,Musical Romance 
6484,Hollywood Homicide (2003),2.93,329717,11375.0,Action Crime Drama 
6493,Alex and Emma (2003),2.0,318283,17813.0,Comedy Drama Romance 
6502,28 Days Later (2002),3.97,289043,170.0,Action Horror Sci-Fi zombies
6503,Charlie's Angels: Full Throttle (2003),2.37,305357,9471.0,Action Adventure Comedy Crime Thriller 
6506,Fulltime Killer (Chuen jik sat sau) (2001),3.5,286635,9581.0,Action Thriller 
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),4.0,71141,216.0,Drama Romance 
6510,"Bodies, Rest & Motion (1993)",3.0,106447,47676.0,Drama Romance 
6514,Ring of Terror (1962),0.5,56415,113739.0,Horror 
6515,You Only Live Once (1937),4.5,29808,52758.0,Crime Film-Noir fugitive
6516,Anastasia (1956),3.5,48947,38171.0,Drama In Netflix queue
6517,"Babe, The (1992)",2.25,103747,61225.0,Drama 
6523,Mr. Baseball (1992),2.5,104926,18722.0,Comedy Romance 
6527,Scaramouche (1952),3.0,45125,33454.0,Adventure Romance 
6528,Start the Revolution Without Me (1970),2.0,66402,19753.0,Comedy 
6530,"Tenant, The (Locataire, Le) (1976)",4.25,74811,11482.0,Drama Horror Mystery Thriller 
6533,"What's Up, Doc? (1972)",4.5,69495,6949.0,Comedy 
6534,Hulk (2003),2.56,286716,1927.0,Action Adventure Sci-Fi Eric Bana dogs mad scientist marvel
6535,"Legally Blonde 2: Red, White & Blonde (2003)",2.41,333780,10327.0,Comedy politics
6536,Sinbad: Legend of the Seven Seas (2003),3.67,165982,14411.0,Adventure Animation Children Fantasy swashbuckler
6537,Terminator 3: Rise of the Machines (2003),3.04,181852,296.0,Action Adventure Sci-Fi 
6538,Swimming Pool (2003),3.6,324133,302.0,Drama Mystery Thriller 
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.78,325980,22.0,Action Adventure Comedy Fantasy swashbuckler
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2.62,311429,8698.0,Action Fantasy Sci-Fi Peta Wilson Sean Connery captain nemo comic book gothic superhero
6542,"Cuckoo, The (Kukushka) (2002)",3.5,308476,554.0,Comedy Drama War 
6545,I Capture the Castle (2003),4.5,300015,17920.0,Drama Romance Dodie Smith
6547,Northfork (2003),2.25,322659,32235.0,Drama Fantasy flood
6548,Bad Boys II (2003),2.88,172156,8961.0,Action Comedy Crime Thriller 
6549,How to Deal (2003),3.5,319524,17403.0,Comedy Drama Romance 
6550,Johnny English (2003),2.96,274166,9486.0,Action Comedy Thriller 
6551,"Anarchist Cookbook, The (2002)",4.0,284850,20439.0,Comedy Romance 
6552,Dirty Pretty Things (2002),3.62,301199,3472.0,Crime Drama Thriller immigration
6553,"Embalmer, The (Imbalsamatore, L') (2002)",4.0,322725,35265.0,Drama 
6554,Garage Days (2002),1.25,280696,25921.0,Comedy Musical 
6557,Born to Be Wild (1995),0.5,113533,68927.0,Adventure Children Comedy Drama 
6558,Curly Sue (1991),2.33,101635,11894.0,Comedy Drama 
6559,Little Giants (1994),2.5,110364,20726.0,Children Comedy 
6560,Loose Cannons (1990),2.0,100053,24558.0,Action Comedy 
6561,"Mouse That Roared, The (1959)",3.0,53084,12649.0,Comedy War 
6563,Masked & Anonymous (2003),2.5,319829,24356.0,Comedy Drama 
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),2.65,325703,1996.0,Action Adventure Comedy Romance Thriller Angelina Jolie adventure heroine in tight suit
6565,Seabiscuit (2003),3.69,329575,4464.0,Drama horses
6566,Spy Kids 3-D: Game Over (2003),2.0,338459,12279.0,Action Adventure Children 
6567,Buffalo Soldiers (2001),3.5,252299,9104.0,Comedy Crime Drama War 
6568,Camp (2003),3.25,342167,33339.0,Comedy Musical 
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",4.0,319769,54580.0,Drama 
6572,Scorched (2003),3.5,286947,4613.0,Comedy Crime 
6573,Avanti! (1972),4.0,68240,12530.0,Comedy Drama 
6574,Eve of Destruction (1991),1.0,101831,45096.0,Action Sci-Fi Thriller 
6577,Kickboxer 2: The Road Back (1991),3.5,102202,24993.0,Action Drama 
6578,"Kiss Me, Stupid (1964)",3.5,58265,53021.0,Comedy 
6579,"One, Two, Three (1961)",4.0,55256,430.0,Comedy Japan
6581,"Private Life of Sherlock Holmes, The (1970)",2.5,66249,5185.0,Comedy Drama Mystery 
6582,Remo Williams: The Adventure Begins (1985),2.33,89901,10553.0,Action Comedy Crime Thriller 
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",4.0,94764,21512.0,Action Sci-Fi 
6584,"What's Up, Tiger Lily? (1966)",3.17,61177,21449.0,Adventure Comedy Crime Thriller 
6586,American Wedding (American Pie 3) (2003),3.09,328828,8273.0,Comedy 
6587,Gigli (2003),1.5,299930,8046.0,Comedy Crime Romance 
6588,And Now... Ladies and Gentlemen... (2002),4.0,283883,50350.0,Romance Thriller 
6591,"Magdalene Sisters, The (2002)",4.33,318411,8094.0,Drama religion
6592,"Secret Lives of Dentists, The (2002)",4.0,314630,26195.0,Drama marriage
6593,Freaky Friday (2003),3.21,322330,10330.0,Children Comedy Fantasy 
6595,S.W.A.T. (2003),3.32,257076,9257.0,Action Thriller 
6596,"Divorce, Le (2003)",3.5,306734,9499.0,Comedy Drama Romance 
6597,"Princess Blade, The (Shura Yukihime) (2001)",3.0,310149,17180.0,Action Sci-Fi 
6598,Step Into Liquid (2002),3.5,308508,15292.0,Documentary 
6603,"Double Life, A (1947)",2.5,39335,41206.0,Crime Drama Film-Noir Othello
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),4.0,61132,33954.0,Comedy 
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",3.5,58715,24192.0,Drama Bible
6611,Umberto D. (1952),5.0,45274,833.0,Drama 
6612,Brother's Keeper (1992),4.25,103888,26755.0,Documentary 
6614,I Love You to Death (1990),2.67,99819,3101.0,Comedy Crime 
6615,Freddy vs. Jason (2003),2.33,329101,6466.0,Action Horror Thriller 
6616,Grind (2003),2.75,338077,20210.0,Action Comedy 
6617,Open Range (2003),3.94,316356,2055.0,Western 
6618,Shaolin Soccer (Siu lam juk kau) (2001),3.82,286112,11770.0,Action Comedy 
6619,Uptown Girls (2003),2.92,263757,14926.0,Comedy 
6620,American Splendor (2003),3.83,305206,2771.0,Comedy Drama cancer
6624,Agent Cody Banks (2003),1.9,313911,10923.0,Action Adventure Children Fantasy 
6625,Camp Nowhere (1994),2.5,109369,17745.0,Adventure Children Comedy 
6628,Hot Dog... The Movie (1984),2.0,87425,21989.0,Comedy 
6629,House of Wax (1953),3.5,45888,18573.0,Crime Horror Mystery Thriller 
6631,Man's Best Friend (1993),1.5,107504,41759.0,Horror Sci-Fi Thriller 
6636,"Sure Thing, The (1985)",3.75,90103,8992.0,Comedy Romance road trip
6638,Valley Girl (1983),2.17,86525,19053.0,Comedy Romance 
6639,Wait Until Dark (1967),3.43,62467,11206.0,Drama Thriller blindness
6643,Tokyo Story (Tôkyô monogatari) (1953),2.62,46438,18148.0,Drama 
6644,"Green Ray, The (Rayon vert, Le) (1986)",4.0,91830,54898.0,Drama Romance 
6645,THX 1138 (1971),3.79,66434,636.0,Action Adventure Drama Sci-Fi 
6650,Kind Hearts and Coronets (1949),3.33,41546,11898.0,Comedy Drama family multiple roles murder
6654,Atragon (Kaitei Gunkan) (1963),3.5,57215,35072.0,Adventure Sci-Fi 
6656,Attack of the Puppet People (1958),4.0,51381,44585.0,Horror Sci-Fi 
6658,10 (1979),3.38,78721,9051.0,Comedy Romance 
6659,Tremors (1990),3.44,100814,9362.0,Comedy Horror Sci-Fi 
6660,"Red Shoes, The (1948)",3.5,40725,19542.0,Drama Fantasy Musical Romance ballet
6662,"Pink Panther, The (1963)",3.45,57413,936.0,Comedy Crime Clousseau
6663,"Pink Panther Strikes Again, The (1976)",3.4,75066,12268.0,Comedy Crime 
6664,Commando (1985),3.5,88944,10999.0,Action Adventure 
6665,Dracula (1979),4.5,79073,33521.0,Horror Romance 
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",4.3,68361,4593.0,Comedy Drama Fantasy 
6667,Waco: The Rules of Engagement (1997),3.5,120472,34044.0,Documentary FBI
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",,235060,12276.0,Drama Romance In Netflix queue
6669,Ikiru (1952),3.42,44741,3782.0,Drama meditative philosophical poignant purposefulness terminal illness
6670,Comic Book Villains (2002),2.25,287969,36629.0,Comedy 
6671,"Angel at My Table, An (1990)",4.0,99040,2891.0,Drama 
6678,"Handmaid's Tale, The (1990)",3.5,99731,20815.0,Drama Sci-Fi 
6679,Revolution OS (2001),4.0,308808,19433.0,Documentary 
6684,Death in Venice (Morte a Venezia) (1971),4.0,67445,6619.0,Drama Romance 
6686,"Medallion, The (2003)",2.7,288045,10610.0,Action Comedy Crime Fantasy 
6687,My Boss's Daughter (2003),2.0,270980,2830.0,Comedy Romance 
6688,Autumn Spring (Babí léto) (2001),3.5,286476,15920.0,Comedy Drama 
6689,"Battle of Shaker Heights, The (2003)",4.0,357470,21413.0,Comedy Drama Romance 
6691,Dust (2001),2.5,243232,16405.0,Drama Western 
6692,Stoked: The Rise and Fall of Gator (2002),2.0,271211,33255.0,Documentary 
6695,Jeepers Creepers 2 (2003),1.88,301470,11351.0,Horror Thriller 
6696,Bollywood/Hollywood (2002),2.5,303785,333.0,Comedy Drama Musical Romance 
6699,Once Upon a Time in the Midlands (2002),3.0,301684,22200.0,Drama 
6702,Dickie Roberts: Former Child Star (2003),2.3,325258,13778.0,Comedy 
6705,Party Monster (2003),2.5,320244,1415.0,Comedy Crime Drama Thriller 
6706,Taking Sides (2001),3.5,260414,31094.0,Drama 
6707,Cabin Fever (2002),2.88,303816,11547.0,Horror Thriller 
6708,Matchstick Men (2003),3.72,325805,7270.0,Comedy Crime Drama con men fatherhood
6709,Once Upon a Time in Mexico (2003),3.21,285823,1428.0,Action Adventure Crime Thriller 
6710,Dummy (2002),3.62,246592,17906.0,Comedy Drama Romance vertriloquism
6711,Lost in Translation (2003),4.03,335266,153.0,Comedy Drama Romance Japan atmospheric
6713,Millennium Actress (Sennen joyû) (2001),3.8,291350,33320.0,Animation Drama Romance In Netflix queue
6715,Children of the Night (1991),3.5,103957,61054.0,Horror 
6718,Gotcha! (1985),2.5,89222,27590.0,Comedy 
6720,Kuffs (1992),2.5,104647,14603.0,Action Comedy Crime 
6721,Once Upon a Time in China (Wong Fei Hung) (1991),3.36,103285,10617.0,Action Adventure Drama 
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),2.5,105839,10618.0,Action Romance 
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),3.0,108592,10619.0,Action 
6724,Paper Moon (1973),3.6,70510,11293.0,Comedy Crime Drama In Netflix queue
6731,Day of the Dead (1985),3.62,88993,8408.0,Horror Sci-Fi Thriller 
6732,"Hello, Dolly! (1969)",3.75,64418,14030.0,Comedy Musical Romance matchmaker
6734,Memoirs of an Invisible Man (1992),2.0,104850,2687.0,Comedy Romance Sci-Fi Thriller 
6744,Once Bitten (1985),2.25,89730,19064.0,Comedy Horror vampire
6746,Squirm (1976),2.0,75261,25241.0,Horror Romance 
6748,"Brood, The (1979)",3.0,78908,28942.0,Horror 
6750,Anything Else (2003),2.83,313792,10739.0,Comedy Drama Romance 
6751,Cold Creek Manor (2003),2.5,331468,12767.0,Drama Thriller 
6752,"Fighting Temptations, The (2003)",3.5,191133,22309.0,Drama 
6753,Secondhand Lions (2003),3.5,327137,13156.0,Children Comedy Drama Animal movie
6754,Underworld (2003),3.5,320691,277.0,Action Fantasy Horror 
6755,Bubba Ho-tep (2002),3.32,281686,9707.0,Comedy Horror 
6760,In This World (2002),3.0,310154,36791.0,Adventure Drama 
6763,Duplex (2003),2.43,266489,7288.0,Comedy Crime 
6764,"Rundown, The (2003)",3.15,327850,10159.0,Action Adventure Comedy 
6765,Under the Tuscan Sun (2003),3.28,328589,10934.0,Comedy Drama Romance 
6768,Luther (2003),4.0,309820,5653.0,Drama religion
6769,Mambo Italiano (2003),3.0,330602,321.0,Comedy 
6770,My Life Without Me (2003),3.5,314412,20.0,Drama Romance adultery terminal illness
6772,To Be and to Have (Être et avoir) (2002),3.0,318202,5168.0,Documentary 
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.7,286244,9662.0,Animation Comedy Fantasy biking
6774,Videodrome (1983),3.69,86541,837.0,Fantasy Horror Sci-Fi Thriller 
6775,Life and Debt (2001),4.0,284262,20303.0,Documentary 
6776,Lagaan: Once Upon a Time in India (2001),4.17,282674,19666.0,Comedy Drama Musical Romance India
6777,Judgment at Nuremberg (1961),3.6,55031,821.0,Drama 
6780,"Brief History of Time, A (1991)",3.25,103882,1358.0,Documentary 
6782,Leningrad Cowboys Go America (1989),4.0,97728,11475.0,Comedy Musical 
6783,"Rules of the Game, The (La règle du jeu) (1939)",3.5,31885,776.0,Comedy Drama 
6785,Seven Brides for Seven Brothers (1954),3.75,47472,16563.0,Comedy Musical Romance Western Lonesome Polecat
6786,Kiss of the Spider Woman (1985),3.88,89424,11703.0,Drama In Netflix queue
6787,All the President's Men (1976),4.02,74119,891.0,Drama Thriller Deep Throat Watergate journalism
6788,Angie (1994),2.0,109129,83714.0,Comedy Drama Romance pregnancy
6789,"Apartment, The (Appartement, L') (1996)",4.0,115561,12531.0,Drama Mystery Romance 
6790,Avalon (2001),3.5,267287,10881.0,Drama Fantasy Sci-Fi 
6791,Babette's Feast (Babettes gæstebud) (1987),4.4,92603,11832.0,Drama Food
6793,Beethoven (1992),1.77,103786,11806.0,Children Comedy Drama 
6794,Beethoven's 2nd (1993),1.5,106375,10438.0,Children Comedy 
6796,Boyz N the Hood (1991),3.72,101507,650.0,Crime Drama 
6797,Bugsy (1991),3.0,101516,10337.0,Crime Drama 
6798,Bugsy Malone (1976),2.75,74256,8446.0,Children Comedy Crime Musical 
6800,Cobra (1986),2.33,90859,9874.0,Action Crime 
6803,Phenomena (a.k.a. Creepers) (1985),3.5,87909,29161.0,Horror Mystery Thriller 
6804,Crimewave (1985),2.0,88967,21627.0,Comedy Crime 
6807,Monty Python's The Meaning of Life (1983),3.95,85959,4543.0,Comedy british comedy
6808,Where Eagles Dare (1968),4.0,65207,11046.0,Action Adventure War 
6809,Tightrope (1984),3.0,88272,11707.0,Thriller 
6810,Sleeping with the Enemy (1991),2.5,102945,7442.0,Drama Thriller domestic violence
6811,PCU (1994),2.5,110759,14425.0,Comedy 
6812,"Rookie, The (1990)",2.25,100514,6723.0,Action Comedy Thriller 
6814,City Heat (1984),3.0,87062,16969.0,Action Comedy 
6816,Three O'Clock High (1987),4.0,94138,13339.0,Comedy 
6817,"White Hunter, Black Heart (1990)",3.0,100928,28761.0,Adventure Drama 
6818,Come and See (Idi i smotri) (1985),5.0,91251,25237.0,Drama War atmospheric bleak disturbing gritty harsh
6820,Ginger Snaps (2000),4.0,210070,9871.0,Drama Horror Thriller werewolf
6821,More American Graffiti (1979),3.0,79576,33258.0,Comedy 
6827,It's Pat (1994),0.83,110169,33783.0,Comedy 
6832,Regarding Henry (1991),3.6,102768,11364.0,Drama amnesia
6835,Alien Contamination (1980),5.0,82000,39916.0,Action Horror Sci-Fi 
6836,"Amazing Transparent Man, The (1960)",3.5,53593,31634.0,Sci-Fi 
6837,Love Affair (1939),3.0,31593,43739.0,Comedy Drama Romance 
6849,Scrooge (1970),,66344,13765.0,Drama Fantasy Musical Christmas
6850,Leap of Faith (1992),2.33,104695,12772.0,Comedy Drama 
6851,"Gas, Food, Lodging (1992)",2.75,104321,47866.0,Drama Romance 
6852,In Cold Blood (1967),3.62,61809,18900.0,Crime Drama Capote black and white crime death penalty murder
6853,Campus Man (1987),1.0,92717,73265.0,Comedy 
6856,Yankee Doodle Dandy (1942),4.0,35575,3087.0,Drama Musical biopic
6857,Ninja Scroll (Jûbei ninpûchô) (1995),3.77,107692,14282.0,Action Adventure Animation Fantasy 
6858,Knife in the Water (Nóz w wodzie) (1962),3.75,56291,11502.0,Drama 
6860,Mobsters (1991),2.0,102460,21219.0,Crime Drama 
6862,Out of Time (2003),3.5,313443,2116.0,Crime Drama Thriller 
6863,School of Rock (2003),3.4,332379,1584.0,Comedy Musical school
6867,"Station Agent, The (2003)",3.58,340377,2056.0,Comedy Drama trains
6868,Wonderland (2003),3.43,335563,4997.0,Crime Drama Mystery Thriller 
6869,Bus 174 (Ônibus 174) (2002),3.83,340468,8439.0,Crime Documentary 
6870,Mystic River (2003),3.71,327056,322.0,Crime Drama Mystery child abuse kidnapping
6872,"House of the Dead, The (2003)",1.12,317676,11059.0,Action Horror 
6873,Intolerable Cruelty (2003),3.18,138524,11775.0,Comedy Romance 
